Profile	Meta_mean	Isolate_mean	Meta_n	Isolate_n	t	p	Cohen_d	q	Name
PF01913	0.00022019074334733138	0.011960304279553446	265	2643	-112.88947915236699	0.0	-0.261264997129716	0.0	Formylmethanofuran-tetrahydromethanopterin formyltransferase
K21205	0.0028816597784936163	0.02605439007643998	12821	33052	-259.5912323891759	0.0	-0.2612790264966651	0.0	bursehernin 5'-monooxygenase [EC:1.14.14.131]
K19975	0.02594685033529834	0.0748547388136471	115442	94959	-259.62055475812923	0.0	-0.26130853951197075	0.0	manganese transport system substrate-binding protein
PF13175	0.004948059911823993	0.02910204949746811	5955	6431	-112.91593535702994	0.0	-0.26132622586677134	0.0	AAA ATPase domain
PF07362	0.0023847072958748717	0.021323100176033234	2870	4712	-112.96589516877685	0.0	-0.26144185001678666	0.0	Post-segregation antitoxin CcdA
PF04255	0.011106753457825578	0.04397210619917549	13367	9717	-112.97124523383445	0.0	-0.2614542319034107	0.0	Protein of unknown function (DUF433)
K07483	0.0001191232885579609	0.015587544153803829	530	19774	-259.8815909744455	0.0	-0.2615712729173009	0.0	transposase
K05775	0.004944965040686222	0.032005940514450444	22001	40602	-259.8869538351239	0.0	-0.2615766706458929	0.0	maltose operon periplasmic protein
K10109	0.004944965040686222	0.032005940514450444	22001	40602	-259.8869538351239	0.0	-0.2615766706458929	0.0	maltose/maltodextrin transport system permease protein
K02796	0.0003477051460361613	0.016737651715268368	1547	21233	-260.02687756001967	0.0	-0.2617175041181488	0.0	mannose PTS system EIID component
PF17210	0.00018861622165978952	0.011801919622048955	227	2608	-113.09764742149923	0.0	-0.2617467699454444	0.0	SdrD B-like domain
K11608	0.01474993549361544	0.05417250982794107	65625	68722	-260.1035546934496	0.0	-0.2617946797861894	0.0	mycobacterial beta-ketoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.301]
K21936	0.014482020474820933	0.05363568786128079	64433	68041	-260.10555223049835	0.0	-0.2617966903107002	0.0	anaerobilin synthase [EC:2.1.1.342]
TIGR04121.1	0.0013615161277774044	0.018204711190388752	385	1041	-57.10865803716232	0.0	-0.26185500099460185	0.0	ligase-associated DNA damage response DEXH box helicase
PF00742	0.0033186484110537414	0.024418388911263866	3994	5396	-113.16825255039758	0.0	-0.26191017444458353	0.0	Homoserine dehydrogenase
PF03109	0.0028425378603442286	0.022915997302935545	3421	5064	-113.22430987638477	0.0	-0.2620399103351475	0.0	ABC1 atypical kinase-like domain
K14976	0.011172640662127694	0.04682806010198829	49709	59405	-260.45234940072334	0.0	-0.26214574226516807	0.0	thebaine 6-O-demethylase [EC:1.14.11.31]
PF03400	0.0007519721612427732	0.014910784185065685	905	3295	-113.34268037703913	0.0	-0.26231386029705633	0.0	IS1 transposase
PF02769	0.006741991288755648	0.03394409474117684	8114	7501	-113.39051614407323	0.0	-0.26242456867865843	0.0	AIR synthase related protein, C-terminal domain
PF17418	0.0002899870544461081	0.012476185735425218	349	2757	-113.3948751868884	0.0	-0.2624346569997062	0.0	Sporulation delaying protein SdpA
K12302	0.11583526103283937	0.20517240971576814	515371	260277	-260.74817909191495	0.0	-0.2624434953634217	0.0	MFS transporter, ACS family, solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 6/7/8
K20578	0.004508704091457916	0.03095752169556913	20060	39272	-260.85169494381967	0.0	-0.26254768424824537	0.0	glycosyltransferase [EC:2.4.1.-]
PF03301	0.0010909828151511173	0.016481054932324497	1313	3642	-113.45653010565637	0.0	-0.2625773476409944	0.0	Tryptophan 2,3-dioxygenase
K09552	0.0011175113032267578	0.02014067731008839	4972	25550	-260.9196111269624	0.0	-0.262616042004598	0.0	spastic paraplegia 7 [EC:3.4.24.-]
K15355	0.022760414746833792	0.06949834341943768	101265	88164	-260.99477551031885	0.0	-0.2626916950870609	0.0	malonyl CoA-acyl carrier protein transacylase
PF20008	0.002124632946185382	0.020535702164439475	2557	4538	-113.51232037594744	0.0	-0.26270646547302723	0.0	Domain of unknown function (DUF6429)
K14039	0.005463938009139678	0.03354388421041844	24310	42553	-261.0528138852558	0.0	-0.26275011081228933	0.0	taxadiene 5alpha-hydroxylase [EC:1.14.14.176]
PF05525	1.7449077774694185e-05	0.010724903951018412	21	2370	-113.53188680178363	0.0	-0.2627517488973845	0.0	Branched-chain amino acid transport protein
PF13427	0.0008034884861013942	0.015200401844502468	967	3359	-113.56495313717083	0.0	-0.26282827574545653	0.0	Aminoglycoside adenylyltransferase, C-terminal domain
K16413	0.010724916905887208	0.045975135920011165	47717	58323	-261.13452849094125	0.0	-0.2628323567049089	0.0	stigmatellin polyketide synthase StiJ
TIGR01072.1	0.0014958995377917976	0.01883426892607943	423	1077	-57.32752320539956	0.0	-0.2628585430286162	0.0	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
TIGR02734.1	0.0034197041443136365	0.025427137435951243	967	1454	-57.35432905758766	0.0	-0.26298145340144985	0.0	phytoene desaturase family protein
NF004046.0	0.0	0.011506916391235158	0	658	-57.37336910723913	0.0	-0.263068755964525	0.0	DNA polymerase III subunit gamma/tau
PF05572	2.9081796291156973e-05	0.010842561125164607	35	2396	-113.7120948153425	0.0	-0.2631688120860777	0.0	Pregnancy-associated plasma protein-A
PF01154	1.9941803171079067e-05	0.01077920726216281	24	2382	-113.72742495196862	0.0	-0.2632042912833571	0.0	Hydroxymethylglutaryl-coenzyme A synthase N terminal
K21268	0.006326120905193146	0.03582439221269186	28146	45446	-261.56222371238596	0.0	-0.26326283268850775	0.0	hexaprenyl diphosphate synthase [EC:2.5.1.82]
K09882	0.006270155435663085	0.03568959550740712	27897	45275	-261.6015495439045	0.0	-0.2633024142062685	0.0	cobaltochelatase CobS [EC:6.6.1.2]
PF11308	0.00039385061262881156	0.013145926572872781	474	2905	-113.78044743106916	0.0	-0.2633270034967009	0.0	Glycosyl hydrolases related to GH101 family, GH129
PF04860	0.0017407532351421103	0.01918716993768695	2095	4240	-113.8064351426037	0.0	-0.26338714797987567	0.0	Phage portal protein
NF005495.0	0.00215720737128368	0.021352499868842138	610	1221	-57.47437430417481	0.0	-0.2635318856694262	0.0	SDR family oxidoreductase
K15721	0.17640428376336093	0.2811622786791815	784853	356676	-261.9333806233574	0.0	-0.2636364027643673	0.0	pesticin/yersiniabactin receptor
K03283	0.006630447193320465	0.03665760927401333	29500	46503	-262.0566424037735	0.0	-0.2637604659605506	0.0	heat shock 70kDa protein 1/6/8
NF008415.0	0.007200121652350119	0.03579735235996712	2036	2047	-57.53250752034484	0.0	-0.2637984384812278	0.0	NADP-dependent succinate-semialdehyde dehydrogenase
TIGR04108.1	0.0020298967723226756	0.02093279471171502	574	1197	-57.54524270449399	0.0	-0.2638568319328104	0.0	heme utilization cystosolic carrier protein HutX
NF033559.1	0.0020723336386430104	0.02109018414563769	586	1206	-57.556857457240426	0.0	-0.2639100879748275	0.0	IS1634 family transposase
PF07369	0.00933110206713408	0.04035641073214439	11230	8918	-114.04272325244173	0.0	-0.2639339997574031	0.0	Protein of unknown function (DUF1488)
PF14697	0.01083753911501601	0.043754892954597904	13043	9669	-114.0676114727379	0.0	-0.26399159964051944	0.0	4Fe-4S dicluster domain
K06926	0.017899735051825374	0.06075705298141146	79639	77075	-262.36283737719253	0.0	-0.26406865173337823	0.0	uncharacterized protein
PF13470	0.010977131737213566	0.04407618754553559	13211	9740	-114.10859535503369	0.0	-0.264086450409349	0.0	PIN domain
K16382	0.010724916905887208	0.046207679943748	47717	58618	-262.5156564539593	0.0	-0.2642224643997007	0.0	polyene macrolide polyketide synthase, loading module
NF010262.0	0.00036424976924953937	0.013832782470314603	103	791	-57.634959244882054	0.0	-0.2642682008141674	0.0	type II toxin-antitoxin system toxin CcdB
NF010264.0	0.00036424976924953937	0.013832782470314603	103	791	-57.634959244882054	0.0	-0.2642682008141674	0.0	type II toxin-antitoxin system antitoxin CcdA
PF20850	0.0	0.010729429226947113	0	2371	-114.24938426206772	0.0	-0.26441228425735974	0.0	Oedema factor (EF), alpha-helical domain
K12082	0.05341960256874762	0.11963956464605617	237673	151772	-262.7165154084494	0.0	-0.26442462928643173	0.0	type IV secretion system protein PtlG
TIGR00745.1	0.01569103132194375	0.05447423185212388	4437	3115	-57.670826445444575	0.0	-0.26443265934220467	0.0	2-dehydropantoate 2-reductase
TIGR03443.1	0.00011670138238092039	0.012398789850130284	33	709	-57.67804772506368	0.0	-0.2644657704018379	0.0	L-aminoadipate-semialdehyde dehydrogenase
PF19301	0.005364345053020269	0.030622542209511223	6456	6767	-114.3263710060238	0.0	-0.2645904580038394	0.0	LigXa C-terminal domain like
K11601	0.025064214195360396	0.07401600375854205	111515	93895	-262.9115593547628	0.0	-0.26462094135732794	0.0	manganese transport system substrate-binding protein
PF13213	0.0	0.010747530330661913	0	2375	-114.34676209953265	0.0	-0.26463764999220774	0.0	Protein of unknown function (DUF4021)
K00609	0.010522632076260481	0.04584428063885755	46817	58157	-262.9859835795531	0.0	-0.2646958494689079	0.0	aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]
K04100	0.01040350878770252	0.045585723215855245	46287	57829	-263.0050752505968	0.0	-0.2647150652689893	0.0	protocatechuate 4,5-dioxygenase, alpha chain [EC:1.13.11.8]
K18847	0.013734690409811083	0.05264717868919269	61108	66787	-263.0170652933759	0.0	-0.2647271332678818	0.0	fluorothreonine transaldolase [EC:2.2.1.8]
PF03837	0.0014607370822815418	0.0182323367167313	1758	4029	-114.45109916311247	0.0	-0.26487912176461187	0.0	RecT family
K03444	0.08704653360220733	0.1677422813120528	387285	212794	-263.16931068374583	0.0	-0.2648803685178491	0.0	MFS transporter, SP family, ERD6-like sugar transporter
PF13438	0.024810095870218745	0.0712323683936628	29859	15741	-114.47163119280226	0.0	-0.26492663992767057	0.0	Domain of unknown function (DUF4113)
PF09997	0.00038554152797419533	0.013231906815518077	464	2924	-114.4760851961015	0.0	-0.26493694801986767	0.0	Predicted membrane protein (DUF2238)
K17088	0.005405724930391542	0.03370942402392602	24051	42763	-263.2545807263285	0.0	-0.2649661929638841	0.0	cytochrome P450 family 10
K04433	0.0030668627780629744	0.027105173749799972	13645	34385	-263.26536779443154	0.0	-0.2649770501666746	0.0	mitogen-activated protein kinase kinase 6 [EC:2.7.12.2]
K07306	0.03024203155103916	0.08305132443675078	134552	105357	-263.27489154436756	0.0	-0.26498663583753485	0.0	anaerobic dimethyl sulfoxide reductase subunit A [EC:1.8.5.3]
K07399	0.00014407175087859044	0.016107812139113352	641	20434	-263.3103398295586	0.0	-0.2650223145981788	0.0	cytochrome c biogenesis protein
TIGR02824.1	0.006811117044413717	0.03499291747547348	1926	2001	-57.801094257548854	0.0	-0.2650299641859979	0.0	putative NAD(P)H quinone oxidoreductase, PIG3 family
TIGR03402.1	0.0006825262666520495	0.01554657852858367	193	889	-57.83531796621674	0.0	-0.2651868869640019	0.0	cysteine desulfurase NifS
K03835	0.010264381777103695	0.04536500346451181	45668	57549	-263.5204341089536	0.0	-0.26523377485547506	0.0	tryptophan-specific transport protein
PF16870	0.00174573868593488	0.01938175680262104	2101	4283	-114.61018689561011	0.0	-0.2652473053746919	0.0	2-oxoglutarate dehydrogenase C-terminal
K19658	0.02367339361121575	0.07170317607839335	105327	90961	-263.67667673340793	0.0	-0.26539103332849423	0.0	peroxisomal enoyl-CoA hydratase 2 [EC:4.2.1.119]
TIGR02194.1	0.003331294006146273	0.02544462515083154	942	1455	-57.92156401779725	0.0	-0.2655823429368545	0.0	glutaredoxin-like protein NrdH
K19971	0.024035033934403975	0.07239450187099404	106936	91838	-263.88309806247423	0.0	-0.26559879675490206	0.0	manganese/zinc transport system substrate-binding protein
K18594	0.017657442778116917	0.060589936598251425	78561	76863	-263.89932442327466	0.0	-0.26561512861524456	0.0	3-hydroxypropionyl-CoA synthetase (ADP-forming) [EC:6.2.1.-]
K20992	0.01217102867679649	0.04956340844899442	54151	62875	-263.9737463859562	0.0	-0.26569003445000805	0.0	pyrethroid hydrolase [EC:3.1.1.88]
K00361	0.00675811139690711	0.037264588590207766	30068	47273	-263.98114729772766	0.0	-0.26569748348056677	0.0	nitrite reductase [NAD(P)H] [EC:1.7.1.4]
K11604	0.024355093487057815	0.07299753976305735	108360	92603	-264.03183544109936	0.0	-0.26574850118495225	0.0	manganese/iron transport system substrate-binding protein
K14703	0.005998419481197849	0.03537191672243782	26688	44872	-264.110921788582	0.0	-0.2658281017311235	0.0	solute carrier family 26, member 5
K12679	1.640754729194556e-05	0.015526846222184384	73	19697	-264.12171807849813	0.0	-0.2658389682156849	0.0	outer membrane protein IcsA
NF006493.1	0.0	0.011751744399559309	0	672	-57.98769319724793	0.0	-0.2658855588929983	0.0	glucose-1-dehydrogenase
PF08274	0.0017066859880581836	0.019300301835904445	2054	4265	-114.92139452239279	0.0	-0.26596754662594596	0.0	PhnA Zinc-Ribbon
K04628	0.0076841263947539	0.03956401542831062	34188	50190	-264.280394207091	0.0	-0.2659986760148484	0.0	ceramide galactosyltransferase [EC:2.4.1.47]
PF07920	0.000406314239610736	0.013440069508238265	489	2970	-114.9550170901654	0.0	-0.26604536078665036	0.0	Protein of unknown function (DUF1684)
K09065	0.010417443964854584	0.04584428063885755	46349	58157	-264.36469007418634	0.0	-0.2660835199515625	0.0	N-acetylornithine carbamoyltransferase [EC:2.1.3.9]
K00295	0.008915141963493432	0.04249328184256848	39665	53906	-264.5506096241496	0.0	-0.2662706483016767	0.0	methylenetetrahydrofolate dehydrogenase (NAD+) [EC:1.5.1.15]
K02495	0.015490522730971066	0.05647981951430619	68920	71649	-264.58877383010713	0.0	-0.2663090606412917	0.0	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]
PF12602	0.0002609052581549511	0.012625519841072309	314	2790	-115.10771731555086	0.0	-0.2663987615131538	0.0	Fertility inhibition protein N terminal
K06991	0.011955482952783125	0.04922917568267437	53192	62451	-264.6805088582055	0.0	-0.2664013921064825	0.0	uncharacterized protein
NF007447.0	0.007101102297602671	0.0359022786492489	2008	2053	-58.103228848848495	0.0	-0.26641531373586463	0.0	ferric-rhodotorulic acid/ferric-coprogen receptor FhuE
PF07715	0.15380863513313647	0.25324349152189557	185109	55962	-115.11665302233436	0.0	-0.2664194418052826	0.0	TonB-dependent Receptor Plug Domain
K01060	0.0019113668790507537	0.023537396626298602	8504	29859	-264.8056109069629	0.0	-0.2665273075359493	0.0	cephalosporin-C deacetylase [EC:3.1.1.41]
K22098	0.009049548994734301	0.04284958658402289	40263	54358	-264.8454921677712	0.0	-0.2665674480942553	0.0	noscapine synthase [EC:1.1.1.415]
PF14399	5.06854163931593e-05	0.011286038166177183	61	2494	-115.2650365547093	0.0	-0.26676285222272034	0.0	Butirosin biosynthesis protein H, N-terminal
K00251	0.01586272681748424	0.05730436544253916	70576	72695	-265.04387216743083	0.0	-0.26676711790864166	0.0	3-oxo-5-beta-steroid 4-dehydrogenase [EC:1.3.1.3]
PF00462	0.014803465220664362	0.052588231567419826	17816	11621	-115.29805689032523	0.0	-0.26683927261153506	0.0	Glutaredoxin
TIGR01961.1	7.072811053389114e-05	0.0123113512757288	20	704	-58.19706000729611	0.0	-0.26684554899148266	0.0	NADH (or F420H2) dehydrogenase, subunit C
NF006829.0	0.00363188847591531	0.02651137575852963	1027	1516	-58.19792125249586	0.0	-0.26684949797873586	0.0	beta-ketoacyl-ACP synthase 3
NF033784.1	0.0011316497685422582	0.017732542888620743	320	1014	-58.198428957415764	0.0	-0.2668518259107321	0.0	organomercurial transporter MerC
K04563	0.004729419316672855	0.03216911547347934	21042	40809	-265.1671374444668	0.0	-0.2668911846241789	0.0	cyclin-dependent kinase [EC:2.7.11.22]
PF17408	0.0019883639578496754	0.02044972192179418	2393	4519	-115.3285189541767	0.0	-0.26690977228151747	0.0	Malonyl-CoA decarboxylase N-terminal domain
K12944	0.018398929059159772	0.06227607784155002	81860	79002	-265.25413604635423	0.0	-0.26697874886815787	0.0	nucleoside triphosphatase [EC:3.6.1.-]
NF007345.0	0.0003041308752957319	0.013745343895913122	86	786	-58.24319316177234	0.0	-0.2670570790401033	0.0	Cu(+)/Ag(+) sensor histidine kinase
K22740	0.0018376452966979025	0.023351361407309135	8176	29623	-265.3822383153988	0.0	-0.26710768402455715	0.0	pseurotin biosynthesis cytochrome P450 monooxygenase
K04126	0.013988220729609913	0.05359548533514324	62236	67990	-265.39047524347205	0.0	-0.26711597450697633	0.0	isopenicillin-N synthase [EC:1.21.3.1]
PF14342	0.002053174818155682	0.02071218792565877	2471	4577	-115.43974767123977	0.0	-0.267167193705218	0.0	Domain of unknown function (DUF4396)
NF012157.0	0.00044205069083681965	0.014514803350646172	125	830	-58.2771067790064	0.0	-0.2672125799847897	0.0	AadA family aminoglycoside 3''-O-nucleotidyltransferase
K21107	0.009519973604077343	0.04402964896888403	42356	55855	-265.5106150723129	0.0	-0.26723689545347395	0.0	medium-chain-fatty-acid---[acyl-carrier-protein] ligase [EC:6.2.1.47]
PF05630	0.0	0.010964743575239501	0	2423	-115.50916819829449	0.0	-0.26732785662914926	0.0	Necrosis inducing protein (NPP1)
K24441	0.0024429264591254284	0.025436374772678363	10869	32268	-265.6347652550713	0.0	-0.26736185282815866	0.0	geranylhydroquinone 3''-hydroxylase [EC:1.14.14.174]
PF14256	0.0	0.0109737941270969	0	2425	-115.55735905622453	0.0	-0.2674393868129476	0.0	YwiC-like protein
PF13481	0.031608588934625786	0.08356827057529832	38041	18467	-115.5654571256822	0.0	-0.267458128524837	0.0	AAA domain
PF09723	0.001690067818748951	0.01937723152669234	2034	4282	-115.56572956476805	0.0	-0.2674587590423796	0.0	Zinc ribbon domain
K15982	0.05715692717656229	0.1260861579549369	254301	159950	-265.80782155095307	0.0	-0.2675360342906871	0.0	3-ketosteroid 9alpha-monooxygenase subunit A [EC:1.14.15.30]
K01565	0.0012977695625163513	0.021426369861663897	5774	27181	-265.8109862824425	0.0	-0.26753921959843063	0.0	N-sulfoglucosamine sulfohydrolase [EC:3.10.1.1]
NF008759.0	0.0016019917035926343	0.01970865467009426	453	1127	-58.349418899170125	0.0	-0.2675441460020664	0.0	phosphoglycerate dehydrogenase
PF21467	0.0008300775569961662	0.015743434955946437	999	3479	-115.6503677331621	0.0	-0.26765464081088963	0.0	Beta-galactosidase, galactose-binding domain
PF01322	0.004637300145741345	0.028979867047393214	5581	6404	-115.69472433288811	0.0	-0.26775729720533065	0.0	Cytochrome C'
NF010299.0	0.0001485290321211714	0.012888445866778588	42	737	-58.400270475439015	0.0	-0.26777731098986557	0.0	conjugal transfer pilus-stabilizing protein TraP
K15232	0.004875289154925905	0.03270909057944453	21691	41494	-266.1646655116293	0.0	-0.26789519835720277	0.0	citryl-CoA synthetase large subunit [EC:6.2.1.18]
